"30 Oct 2012 22:25:53","C:\wamp\www\megacustomers\tools\smarty\sysplugins\smarty_internal_write_file.php:
      57","(Warning) unlink(C:\wamp\www\megacustomers/tools/smarty/compile\a5748b466ed7a7cc30eaf2c57556dc65a1bc1719.file.blockadvertising.tpl.cache.php) [<a href='function.unlink'>function.unlink</a>]: No such file or directory"
"30 Oct 2012 22:25:53","C:\wamp\www\megacustomers\tools\smarty\sysplugins\smarty_internal_write_file.php:
      57","(Warning) unlink(C:\wamp\www\megacustomers/tools/smarty/cache\a5748b466ed7a7cc30eaf2c57556dc65a1bc1719.blockadvertising.tpl.php) [<a href='function.unlink'>function.unlink</a>]: No such file or directory"
"30 Oct 2012 22:25:53","C:\wamp\www\megacustomers\tools\smarty\sysplugins\smarty_internal_cacheresource_file.php:
      64","(Warning) filemtime() [<a href='function.filemtime'>function.filemtime</a>]: stat failed for C:\wamp\www\megacustomers/tools/smarty/cache\c43e750ed09cdf91f5f3e436a7068815a3cadc55.header.tpl.php"
"30 Oct 2012 22:25:53","C:\wamp\www\megacustomers\tools\smarty\sysplugins\smarty_resource.php:
      723","(Warning) filemtime() [<a href='function.filemtime'>function.filemtime</a>]: stat failed for C:\wamp\www\megacustomers/tools/smarty/compile\c43e750ed09cdf91f5f3e436a7068815a3cadc55.file.header.tpl.cache.php"
"30 Oct 2012 22:25:54","C:\wamp\www\megacustomers\tools\smarty\sysplugins\smarty_internal_write_file.php:
      57","(Warning) unlink(C:\wamp\www\megacustomers/tools/smarty/compile\c43e750ed09cdf91f5f3e436a7068815a3cadc55.file.header.tpl.cache.php) [<a href='function.unlink'>function.unlink</a>]: No such file or directory"
"30 Oct 2012 22:25:54","C:\wamp\www\megacustomers\tools\smarty\sysplugins\smarty_internal_write_file.php:
      57","(Warning) unlink(C:\wamp\www\megacustomers/tools/smarty/cache\c43e750ed09cdf91f5f3e436a7068815a3cadc55.header.tpl.php) [<a href='function.unlink'>function.unlink</a>]: No such file or directory"
"30 Oct 2012 22:25:54","C:\wamp\www\megacustomers\tools\smarty\sysplugins\smarty_internal_cacheresource_file.php:
      64","(Warning) filemtime() [<a href='function.filemtime'>function.filemtime</a>]: stat failed for C:\wamp\www\megacustomers/tools/smarty/cache\7ca76261c82cd6342a1e0750a41234562f499dd4.blockcart.tpl.php"
"30 Oct 2012 22:25:54","C:\wamp\www\megacustomers\tools\smarty\sysplugins\smarty_resource.php:
      723","(Warning) filemtime() [<a href='function.filemtime'>function.filemtime</a>]: stat failed for C:\wamp\www\megacustomers/tools/smarty/compile\7ca76261c82cd6342a1e0750a41234562f499dd4.file.blockcart.tpl.cache.php"
"30 Oct 2012 22:25:58","C:\wamp\www\megacustomers\tools\smarty\sysplugins\smarty_internal_write_file.php:
      57","(Warning) unlink(C:\wamp\www\megacustomers/tools/smarty/compile\7ca76261c82cd6342a1e0750a41234562f499dd4.file.blockcart.tpl.cache.php) [<a href='function.unlink'>function.unlink</a>]: No such file or directory"
"30 Oct 2012 22:25:58","C:\wamp\www\megacustomers\tools\smarty\sysplugins\smarty_internal_write_file.php:
      57","(Warning) unlink(C:\wamp\www\megacustomers/tools/smarty/cache\7ca76261c82cd6342a1e0750a41234562f499dd4.blockcart.tpl.php) [<a href='function.unlink'>function.unlink</a>]: No such file or directory"
